Nom;Pob
  42177-Tajueco ;79
  42178-Talveila ;133
  42181-Tardelcuende ;450
  42182-Taroda ;51
  42183-Tejado ;125
  42184-Torlengua ;71
  42185-Torreblacos ;26
  42187-Torrubia de Soria ;75
  42188-Trevago ;55
  42189-Ucero ;61
  42190-Vadillo ;116
  42191-Valdeavellano de Tera ;203
  42192-Valdegena ;43
  42193-Valdelagua del Cerro ;14
  42194-Valdemaluque ;189
  42195-Valdenebro ;119
  42196-Valdeprado ;14
  42197-Valderrodilla ;79
  42198-Valtajeros ;23
  42200-Velamazan ;85
  42201-Velilla de la Sierra ;25
  42202-Velilla de los Ajos ;25
  42204-Viana de Duero ;59
  42205-Villaciervos ;95
  42206-Villanueva de Gormaz ;8
  42207-Villar del Ala ;51
  42208-Villar del Campo ;22
  42209-Villar del Rio ;159
  42211-Villares de Soria, Los ;91
  42212-Villasayas ;78
  42213-Villaseca de Arciel ;38
  42215-Vinuesa ;938
  42216-Vizmanos ;27
  42217-Vozmediano ;37
  42218-Yanguas ;107
  42219-Yelo ;46
  43001-Aiguamurcia ;912
  43002-Albinyana ;2320
  43003-Albiol, L' ;448
  43004-Alcanar ;9603
  43005-Alcover ;5073
  43904-Aldea, L' ;4245
  43006-Aldover ;918
  43007-Aleixar, L' ;885
  43008-Alfara de Carles ;378
  43009-Alforja ;1883
  43010-Alio ;419
  43011-Almoster ;1410
  43012-Altafulla ;5052
  43013-Ametlla de Mar, L' ;7183
  43906-Ampolla, L' ;3473
  43014-Amposta ;20952
  43016-Arboc, L' ;5513
  43015-Arboli ;123
  43017-Argentera, L' ;147
  43018-Arnes ;474
  43019-Asco ;1682
  43020-Banyeres del Penedes ;3103
  43021-Barbera de la Conca ;505
  43022-Batea ;1945
  43023-Bellmunt del Priorat ;303
  43024-Bellvei ;2185
  43025-Benifallet ;717
  43026-Benissanet ;1251
  43027-Bisbal de Falset, La ;221
  43028-Bisbal del Penedes, La ;3474
  43029-Blancafort ;413
  43030-Bonastre ;641
  43031-Borges del Camp, Les ;2087
  43032-Bot ;618
  43033-Botarell ;1101
  43034-Brafim ;665
  43035-Cabaces ;330
  43036-Cabra del Camp ;1109
  43037-Calafell ;24256
  43903-Camarles ;3476
  43038-Cambrils ;32915
  43907-Canonja, La ;5839
  43039-Capafonts ;111
  43040-Capcanes ;413
  43041-Caseres ;258
  43042-Castellvell del Camp ;2897
  43043-Catllar, El ;4215
  43045-Colldejou ;172
  43046-Conesa ;120
  43047-Constanti ;6416
  43048-Corbera d'Ebre ;1095
  43049-Cornudella de Montsant ;981
  43050-Creixell ;3492
  43051-Cunit ;11883
  43901-Deltebre ;11676
  43053-Duesaigues ;236
  43054-Espluga de Francoli, L' ;3818
  43055-Falset ;2867
  43056-Fatarella, La ;1028
  43057-Febro, La ;39
  43058-Figuera, La ;117
  43059-Figuerola del Camp ;349
  43060-Flix ;3754
  43061-Fores ;51
  43062-Freginals ;399
  43063-Galera, La ;770
  43064-Gandesa ;3009
  43065-Garcia ;583
  43066-Garidells, Els ;188
  43067-Ginestar ;802
  43068-Godall ;632
  43069-Gratallops ;243
  43070-Guiamets, Els ;277
  43071-Horta de Sant Joan ;1217
  43072-Lloar, El ;121
  43073-Llorac ;111
  43074-Llorenc del Penedes ;2323
  43076-Marca ;596
  43075-Margalef ;106
  43077-Mas de Barberans ;604
  43078-Masdenverge ;1096
  43079-Masllorenc ;501
  43080-Maso, La ;290
  43081-Maspujols ;786
  43082-Masroig, El ;511
  43083-Mila, El ;178
  43084-Miravet ;747
  43085-Molar, El ;291
  43086-Montblanc ;7283
  43088-Montbrio del Camp ;2693
  43089-Montferri ;378
  43090-Montmell, El ;1373
  43091-Mont-ral ;176
  43092-Mont-roig del Camp ;11877
  43093-Mora d'Ebre ;5477
  43094-Mora la Nova ;3185
  43095-Morell, El ;3524
  43096-Morera de Montsant, La ;147
  43097-Nou de Gaia, La ;537
  43098-Nulles ;448
  43100-Pallaresos, Els ;4547
  43099-Palma d'Ebre, La ;376
  43101-Passanant i Belltall ;173
  43102-Pauls ;582
  43103-Perafort ;1320
  43104-Perello, El ;2925
  43105-Piles, Les ;209
  43106-Pinell de Brai, El ;1053
  43107-Pira ;494
  43108-Pla de Santa Maria, El ;2333
  43109-Pobla de Mafumet, La ;3675
  43110-Pobla de Massaluca, La ;341
  43111-Pobla de Montornes, La ;2861
  43112-Poboleda ;363
  43113-Pont d'Armentera, El ;545
  43141-Pontils ;121
  43114-Porrera ;448
  43115-Pradell de la Teixeta ;183
  43116-Prades ;623
  43117-Prat de Comte ;165
  43118-Pratdip ;697
  43119-Puigpelat ;1119
  43120-Querol ;563
  43121-Rasquera ;864
  43122-Renau ;151
  43123-Reus ;103194
  43124-Riba, La ;605
  43125-Riba-roja d'Ebre ;1172
  43126-Riera de Gaia, La ;1679
  43127-Riudecanyes ;1151
  43128-Riudecols ;1216
  43129-Riudoms ;6633
  43130-Rocafort de Queralt ;251
  43131-Roda de Bera ;6352
  43132-Rodonya ;501
  43133-Roquetes ;8234
  43134-Rourell, El ;404
  43135-Salomo ;539
  43905-Salou ;26459
  43136-Sant Carles de la Rapita ;14760
  43137-Sant Jaume dels Domenys ;2521
  43902-Sant Jaume d'Enveja ;3538
  43138-Santa Barbara ;3734
  43139-Santa Coloma de Queralt ;2850
  43140-Santa Oliva ;3283
  43142-Sarral ;1585
  43143-Savalla del Comtat ;62
  43144-Secuita, La ;1670
  43145-Selva del Camp, La ;5559
  43146-Senan ;47
  43044-Senia, La ;5799
  43147-Solivella ;629
  43148-Tarragona ;131255
  43149-Tivenys ;868
  43150-Tivissa ;1751
  43151-Torre de Fontaubella, La ;129
  43152-Torre de l'Espanyol, La ;644
  43153-Torredembarra ;15371
  43154-Torroja del Priorat ;164
  43155-Tortosa ;33864
  43156-Ulldecona ;6637
  43157-Ulldemolins ;404
  43158-Vallclara ;109
  43159-Vallfogona de Riucorb ;95
  43160-Vallmoll ;1651
  43161-Valls ;24321
  43162-Vandellos i l'Hospitalet de l'Infant ;6050
  43163-Vendrell, El ;36558
  43164-Vespella de Gaia ;425
  43165-Vilabella ;803
  43175-Vilalba dels Arcs ;669
  43166-Vilallonga del Camp ;2228
  43168-Vilanova de Prades ;121
  43167-Vilanova d'Escornalbou ;538
  43169-Vilaplana ;624
  43170-Vila-rodona ;1276
  43171-Vila-seca ;22332
  43172-Vilaverd ;469
  43173-Vilella Alta, La ;135
  43174-Vilella Baixa, La ;197
  43176-Vimbodi i Poblet ;966
  43177-Vinebre ;435
  43178-Vinyols i els Arcs ;1931
  43052-Xerta ;1209
  44001-Ababuj ;73
  44002-Abejuela ;54
  44003-Aguaton ;19
  44004-Aguaviva ;586
  44005-Aguilar del Alfambra ;66
  44006-Alacon ;293
  44007-Alba ;210
  44008-Albalate del Arzobispo ;2001
  44009-Albarracin ;1049
  44010-Albentosa ;270
  44011-Alcaine ;74
  44012-Alcala de la Selva ;399
  44013-Alcaniz ;16230
  44014-Alcorisa ;3374
  44016-Alfambra ;571
  44017-Aliaga ;365
  44021-Allepuz ;118
  44022-Alloza ;604
  44023-Allueva ;27
  44018-Almohaja ;20
  44019-Alobras ;70
  44020-Alpenes ;21
  44024-Anadon ;25
  44025-Andorra ;8065
  44026-Arcos de las Salinas ;105
  44027-Arens de Lledo ;206
  44028-Argente ;214
  44029-Arino ;763
  44031-Azaila ;116
  44032-Badenas ;19
  44033-Baguena ;327
  44034-Banon ;150
  44035-Barrachina ;133
  44036-Bea ;26
  44037-Beceite ;566
  44039-Bello ;238
  44038-Belmonte de San Jose ;117
  44040-Berge ;246
  44041-Bezas ;67
  44042-Blancas ;149
  44043-Blesa ;109
  44044-Bordon ;117
  44045-Bronchales ;423
  44046-Buena ;55
  44047-Burbaguena ;254
  44048-Cabra de Mora ;73
  44049-Calaceite ;1052
  44050-Calamocha ;4417
  44051-Calanda ;3893
  44052-Calomarde ;87
  44053-Camanas ;125
  44054-Camarena de la Sierra ;123
  44055-Camarillas ;99
  44056-Caminreal ;659
  44059-Cantavieja ;741
  44060-Canada de Benatanduz ;41
  44061-Canada de Verich, La ;102
  44062-Canada Vellida ;36
  44063-Canizar del Olivar ;103
  44064-Cascante del Rio ;80
  44065-Castejon de Tornos ;60
  44066-Castel de Cabra ;122
  44070-Castellar, El ;58
  44071-Castellote ;728
  44067-Castelnou ;142
  44068-Castelseras ;840
  44074-Cedrillas ;619
  44075-Celadas ;398
  44076-Cella ;2776
  44077-Cerollera, La ;106
  44080-Codonera, La ;365
  44082-Corbalan ;110
  44084-Cortes de Aragon ;58
  44085-Cosa ;57
  44086-Cretas ;573
  44087-Crivillen ;74
  44088-Cuba, La ;37
  44089-Cubla ;54
  44090-Cucalon ;104
  44092-Cuervo, El ;87
  44093-Cuevas de Almuden ;140
  44094-Cuevas Labradas ;123
  44096-Ejulve ;200
  44097-Escorihuela ;158
  44099-Escucha ;953
  44100-Estercuel ;229
  44101-Ferreruela de Huerva ;69
  44102-Fonfria ;31
  44103-Formiche Alto ;180
  44105-Fornoles ;86
  44106-Fortanete ;203
  44107-Foz-Calanda ;269
  44108-Fresneda, La ;474
  44109-Frias de Albarracin ;131
  44110-Fuenferrada ;57
  44111-Fuentes Calientes ;93
  44112-Fuentes Claras ;528
  44113-Fuentes de Rubielos ;121
  44114-Fuentespalda ;285
  44115-Galve ;167
  44116-Gargallo ;103
  44117-Gea de Albarracin ;387
  44118-Ginebrosa, La ;203
  44119-Griegos ;157
  44120-Guadalaviar ;247
  44121-Gudar ;77
  44122-Hijar ;1761
  44123-Hinojosa de Jarque ;136
  44124-Hoz de la Vieja, La ;82
  44125-Huesa del Comun ;73
  44126-Iglesuela del Cid, La ;432
  44127-Jabaloyas ;77
  44128-Jarque de la Val ;78
  44129-Jatiel ;48
  44130-Jorcas ;41
  44131-Josa ;36
  44132-Lagueruela ;81
  44133-Lanzuela ;29
  44135-Libros ;124
  44136-Lidon ;52
  44137-Linares de Mora ;287
  44141-Lledo ;169
  44138-Loscos ;151
  44142-Maicas ;36
  44143-Manzanera ;510
  44144-Martin del Rio ;441
  44145-Mas de las Matas ;1318
  44146-Mata de los Olmos, La ;261
  44147-Mazaleon ;534
  44148-Mezquita de Jarque ;115
  44149-Mirambel ;119
  44150-Miravete de la Sierra ;29
  44151-Molinos ;258
  44152-Monforte de Moyuela ;66
  44153-Monreal del Campo ;2611
  44154-Monroyo ;360
  44155-Montalban ;1327
  44156-Monteagudo del Castillo ;52
  44157-Monterde de Albarracin ;69
  44158-Mora de Rubielos ;1585
  44159-Moscardon ;58
  44160-Mosqueruela ;593
  44161-Muniesa ;635
  44163-Noguera de Albarracin ;151
  44164-Nogueras ;29
  44165-Nogueruelas ;207
  44167-Obon ;48
  44168-Odon ;226
  44169-Ojos Negros ;413
  44171-Olba ;240
  44172-Oliete ;412
  44173-Olmos, Los ;127
  44174-Orihuela del Tremedal ;535
  44175-Orrios ;137
  44176-Palomar de Arroyos ;182
  44177-Pancrudo ;112
  44178-Parras de Castellote, Las ;59
  44179-Penarroya de Tastavins ;477
  44180-Peracense ;72
  44181-Peralejos ;86
  44182-Perales del Alfambra ;238
  44183-Pitarque ;90
  44184-Plou ;52
  44185-Pobo, El ;142
  44187-Portellada, La ;240
  44189-Pozondon ;62
  44190-Pozuel del Campo ;74
  44191-Puebla de Hijar, La ;947
  44192-Puebla de Valverde, La ;500
  44193-Puertomingalvo ;119
  44194-Rafales ;133
  44195-Rillo ;97
  44196-Riodeva ;163
  44197-Rodenas ;66
  44198-Royuela ;221
  44199-Rubiales ;53
  44200-Rubielos de la Cerida ;41
  44201-Rubielos de Mora ;661
  44203-Salcedillo ;13
  44204-Saldon ;27
  44205-Samper de Calanda ;854
  44206-San Agustin ;141
  44207-San Martin del Rio ;174
  44208-Santa Cruz de Nogueras ;39
  44209-Santa Eulalia ;1081
  44210-Sarrion ;1167
  44211-Segura de los Banos ;40
  44212-Seno ;43
  44213-Singra ;80
  44215-Terriente ;178
  44216-Teruel ;35590
  44217-Toril y Masegoso ;30
  44218-Tormon ;34
  44219-Tornos ;235
  44220-Torralba de los Sisones ;157
  44223-Torre de Arcas ;81
  44224-Torre de las Arcas ;29
  44225-Torre del Compte ;137
  44227-Torre los Negros ;90
  44221-Torrecilla de Alcaniz ;407
  44222-Torrecilla del Rebollar ;144
  44226-Torrelacarcel ;184
  44228-Torremocha de Jiloca ;110
  44229-Torres de Albarracin ;181
  44230-Torrevelilla ;200
  44231-Torrijas ;45
  44232-Torrijo del Campo ;489
  44234-Tramacastiel ;75
  44235-Tramacastilla ;107
  44236-Tronchon ;68
  44237-Urrea de Gaen ;488
  44238-Utrillas ;3110
  44239-Valacloche ;27
  44240-Valbona ;193
  44241-Valdealgorfa ;664
  44243-Valdecuenca ;40
  44244-Valdelinares ;85
  44245-Valdeltormo ;312
  44246-Valderrobres ;2342
  44247-Valjunquera ;358
  44249-Vallecillo, El ;60
  44250-Veguillas de la Sierra ;22
  44251-Villafranca del Campo ;299
  44252-Villahermosa del Campo ;103
  44256-Villanueva del Rebollar de la Sierra ;51
  44257-Villar del Cobo ;189
  44258-Villar del Salz ;74
  44260-Villarluengo ;189
  44261-Villarquemado ;869
  44262-Villarroya de los Pinares ;163
  44263-Villastar ;526
  44264-Villel ;342
  44265-Vinaceite ;262
  44266-Visiedo ;133
  44267-Vivel del Rio Martin ;83
  44268-Zoma, La ;18
  45001-Ajofrin ;2314
  45002-Alameda de la Sagra ;3478
  45003-Albarreal de Tajo ;713
  45004-Alcabon ;720
  45005-Alcanizo ;292
  45006-Alcaudete de la Jara ;1897
  45007-Alcolea de Tajo ;830
  45008-Aldea en Cabo ;184
  45009-Aldeanueva de Barbarroya ;612
  45010-Aldeanueva de San Bartolome ;475
  45011-Almendral de la Canada ;339
  45012-Almonacid de Toledo ;865
  45013-Almorox ;2248
  45014-Anover de Tajo ;5191
  45015-Arcicollar ;833
  45016-Arges ;6000
  45017-Azutan ;291
  45018-Barcience ;747
  45019-Bargas ;10008
  45020-Belvis de la Jara ;1663
  45021-Borox ;3605
  45022-Buenaventura ;445
  45023-Burguillos de Toledo ;3028
  45024-Burujon ;1399
  45025-Cabanas de la Sagra ;1760
  45026-Cabanas de Yepes ;272
  45027-Cabezamesada ;433
  45028-Calera y Chozas ;4691
  45029-Caleruela ;234
  45030-Calzada de Oropesa ;564
  45031-Camarena ;3776
  45032-Camarenilla ;553
  45033-Campillo de la Jara, El ;405
  45034-Camunas ;1824
  45035-Cardiel de los Montes ;372
  45036-Carmena ;785
  45037-Carpio de Tajo, El ;2038
  45038-Carranque ;4545
  45039-Carriches ;294
  45040-Casar de Escalona, El ;1986
  45041-Casarrubios del Monte ;5319
  45042-Casasbuenas ;208
  45043-Castillo de Bayuela ;978
  45045-Cazalegas ;1730
  45046-Cebolla ;3527
  45047-Cedillo del Condado ;3604
  45048-Cerralbos, Los ;434
  45049-Cervera de los Montes ;521
  45056-Chozas de Canales ;3763
  45057-Chueca ;269
  45050-Ciruelos ;564
  45051-Cobeja ;2196
  45052-Cobisa ;4154
  45053-Consuegra ;10437
  45054-Corral de Almaguer ;5677
  45055-Cuerva ;1400
  45058-Domingo Perez ;461
  45059-Dosbarrios ;2255
  45060-Erustes ;225
  45061-Escalona ;3306
  45062-Escalonilla ;1470
  45063-Espinoso del Rey ;507
  45064-Esquivias ;5389
  45065-Estrella, La ;260
  45066-Fuensalida ;11068
  45067-Galvez ;3187
  45068-Garciotum ;197
  45069-Gerindote ;2427
  45070-Guadamur ;1864
  45071-Guardia, La ;2329
  45072-Herencias, Las ;823
  45073-Herreruela de Oropesa ;357
  45074-Hinojosa de San Vicente ;413
  45075-Hontanar ;156
  45076-Hormigos ;741
  45077-Huecas ;661
  45078-Huerta de Valdecarabanos ;1798
  45079-Iglesuela, La ;430
  45080-Illan de Vacas ;6
  45081-Illescas ;25964
  45082-Lagartera ;1503
  45083-Layos ;644
  45084-Lillo ;2813
  45085-Lominchar ;2342
  45086-Lucillos ;613
  45087-Madridejos ;10876
  45088-Magan ;3202
  45089-Malpica de Tajo ;1861
  45090-Manzaneque ;391
  45091-Maqueda ;476
  45092-Marjaliza ;278
  45093-Marrupe ;170
  45094-Mascaraque ;479
  45095-Mata, La ;917
  45096-Mazarambroz ;1287
  45097-Mejorada ;1294
  45098-Menasalbas ;2814
  45099-Mentrida ;4984
  45100-Mesegar de Tajo ;228
  45101-Miguel Esteban ;5080
  45102-Mocejon ;4874
  45103-Mohedas de la Jara ;453
  45104-Montearagon ;554
  45105-Montesclaros ;440
  45106-Mora ;10077
  45107-Nambroca ;4442
  45108-Nava de Ricomalillo, La ;597
  45109-Navahermosa ;3878
  45110-Navalcan ;2166
  45111-Navalmoralejo ;70
  45112-Navalmorales, Los ;2757
  45113-Navalucillos, Los ;2357
  45114-Navamorcuende ;668
  45115-Noblejas ;3534
  45116-Noez ;926
  45117-Nombela ;946
  45118-Noves ;2727
  45119-Numancia de la Sagra ;4763
  45120-Nuno Gomez ;154
  45121-Ocana ;10795
  45122-Olias del Rey ;7229
  45123-Ontigola ;4232
  45124-Orgaz ;2738
  45125-Oropesa ;2771
  45126-Otero ;371
  45127-Palomeque ;902
  45128-Pantoja ;3409
  45129-Paredes de Escalona ;142
  45130-Parrillas ;375
  45131-Pelahustan ;349
  45132-Pepino ;2714
  45133-Polan ;3851
  45134-Portillo de Toledo ;2187
  45135-Puebla de Almoradiel, La ;5546
  45136-Puebla de Montalban, La ;8063
  45137-Pueblanueva, La ;2304
  45138-Puente del Arzobispo, El ;1337
  45139-Puerto de San Vicente ;192
  45140-Pulgar ;1603
  45141-Quero ;1084
  45142-Quintanar de la Orden ;11604
  45143-Quismondo ;1568
  45144-Real de San Vicente, El ;1031
  45145-Recas ;4311
  45146-Retamoso de la Jara ;106
  45147-Rielves ;760
  45148-Robledo del Mazo ;327
  45149-Romeral, El ;706
  45150-San Bartolome de las Abiertas ;524
  45151-San Martin de Montalban ;800
  45152-San Martin de Pusa ;741
  45153-San Pablo de los Montes ;1910
  45154-San Roman de los Montes ;1855
  45155-Santa Ana de Pusa ;449
  45156-Santa Cruz de la Zarza ;4426
  45157-Santa Cruz del Retamar ;2901
  45158-Santa Olalla ;3277
  45901-Santo Domingo-Caudilla ;1021
  45159-Sartajada ;102
  45160-Segurilla ;1318
  45161-Sesena ;21558
  45162-Sevilleja de la Jara ;751
  45163-Sonseca ;11289
  45164-Sotillo de las Palomas ;213
  45165-Talavera de la Reina ;85150
  45166-Tembleque ;2149
  45167-Toboso, El ;1964
  45168-Toledo ;83226
  45169-Torralba de Oropesa ;227
  45171-Torre de Esteban Hambran, La ;1770
  45170-Torrecilla de la Jara ;262
  45172-Torrico ;827
  45173-Torrijos ;13273
  45174-Totanes ;386
  45175-Turleque ;818
  45176-Ugena ;5282
  45177-Urda ;2830
  45179-Valdeverdeja ;647
  45180-Valmojado ;4079
  45181-Velada ;2893
  45182-Ventas con Pena Aguilera, Las ;1206
  45183-Ventas de Retamosa, Las ;3382
  45184-Ventas de San Julian, Las ;238
  45186-Villa de Don Fadrique, La ;3918
  45185-Villacanas ;10070
  45187-Villafranca de los Caballeros ;5196
  45188-Villaluenga de la Sagra ;3857
  45189-Villamiel de Toledo ;872
  45190-Villaminaya ;559
  45191-Villamuelas ;671
  45192-Villanueva de Alcardete ;3503
  45193-Villanueva de Bogas ;774
  45194-Villarejo de Montalban ;81
  45195-Villarrubia de Santiago ;2665
  45196-Villaseca de la Sagra ;1808
  45197-Villasequilla ;2545
  45198-Villatobas ;2515
  45199-Viso de San Juan, El ;4263
  45200-Yebenes, Los ;6132
  45201-Yeles ;5038
  45202-Yepes ;5055
  45203-Yuncler ;3594
  45204-Yunclillos ;878
  45205-Yuncos ;10607
  46001-Ademuz ;1149
  46002-Ador ;1374
  46004-Agullent ;2402
  46042-Aielo de Malferit ;4705
  46043-Aielo de Rugat ;173
  46005-Alaquas ;29838
  46006-Albaida ;5987
  46007-Albal ;16029
  46008-Albalat de la Ribera ;3467
  46009-Albalat dels Sorells ;3896
  46010-Albalat dels Tarongers ;1178
  46011-Alberic ;10498
  46012-Alborache ;1136
  46013-Alboraya ;23819
  46014-Albuixech ;3928
  46016-Alcantera de Xuquer ;1341
  46015-Alcasser ;9612
  46018-Alcublas ;727
  46020-Alcudia de Crespins, l' ;5282
  46019-Alcudia, l' ;11691
  46021-Aldaia ;31120
  46022-Alfafar ;21125
  46024-Alfara de la Baronia ;526
  46025-Alfara del Patriarca ;3228
  46026-Alfarp ;1532
  46027-Alfarrasi ;1247
  46023-Alfauir ;458
  46028-Algar de Palancia ;503
  46029-Algemesi ;27633
  46030-Algimia de Alfara ;1048
  46031-Alginet ;13144
  46032-Almassera ;7269
  46033-Almisera ;272
  46034-Almoines ;2302
  46035-Almussafes ;8759
  46036-Alpuente ;679
  46037-Alqueria de la Comtessa, l' ;1504
  46017-Alzira ;44554
  46038-Andilla ;362
  46039-Anna ;2712
  46040-Antella ;1301
  46041-Aras de los Olmos ;382
  46003-Atzeneta d'Albaida ;1160
  46044-Ayora ;5303
  46046-Barx ;1264
  46045-Barxeta ;1615
  46047-Belgida ;683
  46048-Bellreguard ;4623
  46049-Bellus ;326
  46050-Benageber ;217
  46051-Benaguasil ;10936
  46052-Benavites ;626
  46053-Beneixida ;690
  46054-Benetusser ;14436
  46055-Beniarjo ;1754
  46056-Beniatjar ;240
  46057-Benicolet ;612
  46904-Benicull de Xuquer ;993
  46060-Benifaio ;11913
  46059-Benifairo de la Valldigna ;1622
  46058-Benifairo de les Valls ;2239
  46061-Benifla ;453
  46062-Beniganim ;6120
  46063-Benimodo ;2229
  46064-Benimuslem ;658
  46065-Beniparrell ;1922
  46066-Benirredra ;1592
  46067-Benisano ;2233
  46068-Benissoda ;431
  46069-Benisuera ;191
  46070-Betera ;22349
  46071-Bicorp ;533
  46072-Bocairent ;4357
  46073-Bolbaite ;1389
  46074-Bonrepos i Mirambell ;3566
  46075-Bufali ;167
  46076-Bugarra ;739
  46077-Bunol ;9726
  46078-Burjassot ;37546
  46079-Calles ;391
  46080-Camporrobles ;1322
  46081-Canals ;13628
  46082-Canet d'En Berenguer ;6426
  46083-Carcaixent ;20479
  46084-Carcer ;1965
  46085-Carlet ;15397
  46086-Carricola ;98
  46087-Casas Altas ;146
  46088-Casas Bajas ;188
  46089-Casinos ;2785
  46090-Castello de Rugat ;2287
  46091-Castellonet de la Conquesta ;133
  46092-Castielfabib ;275
  46093-Catadau ;2761
  46094-Catarroja ;27688
  46095-Caudete de las Fuentes ;724
  46096-Cerda ;361
  46107-Chella ;2604
  46106-Chelva ;1446
  46108-Chera ;527
  46109-Cheste ;8459
  46111-Chiva ;15004
  46112-Chulilla ;676
  46097-Cofrentes ;1097
  46098-Corbera ;3233
  46099-Cortes de Pallas ;993
  46100-Cotes ;357
  46105-Cullera ;22236
  46113-Daimus ;3054
  46114-Domeno ;718
  46115-Dos Aguas ;443
  46116-Eliana, l' ;17436
  46117-Emperador ;687
  46118-Enguera ;5083
  46119-enova, l' ;941
  46120-Estivella ;1380
  46121-Estubeny ;119
  46122-Faura ;3477
  46123-Favara ;2461
  46126-Foios ;7199
  46128-Font de la Figuera, la ;2139
  46127-Font d'En Carros, la ;3761
  46124-Fontanars dels Alforins ;1003
  46125-Fortaleny ;1039
  46129-Fuenterrobles ;698
  46131-Gandia ;75514
  46902-Gatova ;364
  46130-Gavarda ;1113
  46132-Genoves ;2821
  46133-Gestalgar ;663
  46134-Gilet ;3314
  46135-Godella ;13071
  46136-Godelleta ;3380
  46137-Granja de la Costera, la ;331
  46138-Guadassequies ;466
  46139-Guadassuar ;5927
  46140-Guardamar de la Safor ;489
  46141-Higueruelas ;516
  46142-Jalance ;914
  46144-Jarafuel ;808
  46154-Llanera de Ranes ;1058
  46155-Llauri ;1233
  46147-Lliria ;22745
  46152-Llocnou de la Corona ;144
  46153-Llocnou de Sant Jeroni ;527
  46151-Llocnou d'En Fenollet ;919
  46156-Llombai ;2765
  46157-Llosa de Ranes, la ;3575
  46150-Llutxent ;2422
  46148-Loriguilla ;1953
  46149-Losa del Obispo ;502
  46158-Macastre ;1249
  46159-Manises ;30807
  46160-Manuel ;2507
  46161-Marines ;1859
  46162-Massalaves ;1597
  46163-Massalfassar ;2473
  46164-Massamagrell ;15523
  46165-Massanassa ;9264
  46166-Meliana ;10588
  46167-Millares ;387
  46168-Miramar ;2620
  46169-Mislata ;43320
  46170-Mogente/Moixent ;4527
  46171-Moncada ;21842
  46173-Montaverner ;1691
  46174-Montesa ;1257
  46175-Montitxelvo/Montichelvo ;665
  46176-Montroi/Montroy ;2891
  46172-Montserrat ;7231
  46177-Museros ;6189
  46178-Naquera ;6204
  46179-Navarres ;3104
  46180-Novele/Novetle ;856
  46181-Oliva ;26190
  46183-Olleria, l' ;8369
  46182-Olocau ;1670
  46184-Ontinyent ;35621
  46185-Otos ;455
  46186-Paiporta ;24810
  46187-Palma de Gandia ;1652
  46188-Palmera ;992
  46189-Palomar, el ;588
  46190-Paterna ;67340
  46191-Pedralba ;2859
  46192-Petres ;977
  46193-Picanya ;11270
  46194-Picassent ;20427
  46195-Piles ;2740
  46196-Pinet ;170
  46199-Pobla de Farnals, la ;7776
  46202-Pobla de Vallbona, la ;22994
  46200-Pobla del Duc, la ;2556
  46203-Pobla Llarga, la ;4536
  46197-Polinya de Xuquer ;2526
  46198-Potries ;1020
  46205-Pucol ;19357
  46201-Puebla de San Miguel ;72
  46204-Puig de Santa Maria, el ;8844
  46101-Quart de les Valls ;1056
  46102-Quart de Poblet ;24864
  46103-Quartell ;1557
  46104-Quatretonda ;2378
  46206-Quesa ;690
  46207-Rafelbunyol ;8883
  46208-Rafelcofer ;1410
  46209-Rafelguaraf ;2422
  46210-Rafol de Salem ;423
  46212-Real ;2291
  46211-Real de Gandia ;2286
  46213-Requena ;20621
  46214-Riba-roja de Turia ;21391
  46215-Riola ;1838
  46216-Rocafort ;6829
  46217-Rotgla i Corbera ;1144
  46218-Rotova ;1285
  46219-Rugat ;179
  46220-Sagunto/Sagunt ;64944
  46221-Salem ;432
  46903-San Antonio de Benageber ;7981
  46222-Sant Joanet ;476
  46223-Sedavi ;10180
  46224-Segart ;170
  46225-Sellent ;401
  46226-Sempere ;52
  46227-Senyera ;1175
  46228-Serra ;3142
  46229-Siete Aguas ;1282
  46230-Silla ;18570
  46231-Simat de la Valldigna ;3362
  46232-Sinarcas ;1168
  46233-Sollana ;4941
  46234-Sot de Chera ;424
  46235-Sueca ;28252
  46236-Sumacarcer ;1168
  46237-Tavernes Blanques ;9244
  46238-Tavernes de la Valldigna ;17734
  46239-Teresa de Cofrentes ;675
  46240-Terrateig ;300
  46241-Titaguas ;473
  46242-Torrebaja ;435
  46243-Torrella ;156
  46244-Torrent ;80107
  46245-Torres Torres ;642
  46246-Tous ;1265
  46247-Tuejar ;1158
  46248-Turis ;6528
  46249-Utiel ;11915
  46250-Valencia ;786189
  46251-Vallada ;3121
  46252-Vallanca ;149
  46253-Valles ;145
  46254-Venta del Moro ;1376
  46255-Vilallonga/Villalonga ;4352
  46256-Vilamarxant ;9208
  46257-Villanueva de Castellon ;7270
  46258-Villar del Arzobispo ;3597
  46259-Villargordo del Cabriel ;650
  46260-Vinalesa ;3284
  46145-Xativa ;29095
  46143-Xeraco ;5881
  46146-Xeresa ;2239
  46110-Xirivella ;28963
  46261-Yatova ;2117
  46262-Yesa, La ;252
  46263-Zarra ;463
  47001-Adalia ;59
  47002-Aguasal ;26
  47003-Aguilar de Campos ;284
  47004-Alaejos ;1418
  47005-Alcazaren ;693
  47006-Aldea de San Miguel ;227
  47007-Aldeamayor de San Martin ;4968
  47008-Almenara de Adaja ;31
  47009-Amusquillo ;109
